"nom_lieu";"raison_sociale";"statut";"type_declarant";"code_postal";"departement";"region";"code_naf";"numero";"date_validite";"latitude";"longitude"
"La Pente";"PAC2";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"69001";"Rhône";"Auvergne-Rhône-Alpes";"56.30Z";"1-016586";"";"45.76626798822045";"4.839757825182551"
"Le Petit Vénoc";"LE PETIT VENOC";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"29253";"Finistère";"Bretagne";"56.30Z";"1-016592";"";"48.73584115063368";"-3.971373370675435"
"L'Héliotrope";"LA VIE S'ECOULE";"En instruction";"une association de loi 1901 ou 1908";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"94.99Z";"1-016603";"";"43.996639891561024";"4.845568850662445"
"La maison Racine";"THEATRE LE 9 AVIGNON";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"90.01Z";"1-016615";"";"43.996639891561024";"4.845568850662445"
"L'Anomalie";"THEATRE DE LA SUSPENSION";"En instruction";"une association de loi 1901 ou 1908";"75006";"Paris";"Île-de-France";"90.01Z";"1-016676";"";"48.85055512228694";"2.37938717089219"
"La Cambuse";"LA CAMBUSE";"En instruction";"une association de loi 1901 ou 1908";"35630";"Ille-et-Vilaine";"Bretagne";"56.30Z";"1-016680";"";"48.26605476273284";"-1.783008127825589"
"Théâtre L'Echangeur";"PUBLIC CHERI";"En instruction";"une association de loi 1901 ou 1908";"93170";"Seine-Saint-Denis";"Île-de-France";"90.01Z";"1-016687";"";"48.85825469981633";"2.414777613619788"
"Espace Tonkin";"CENTRE LEO LAGRANGE";"En instruction";"une association de loi 1901 ou 1908";"69100";"Rhône";"Auvergne-Rhône-Alpes";"93.29Z";"1-016693";"";"45.75690010721998";"4.876350830962694"
"Le Studio";"COMMUNE DE THUE ET MUE";"En instruction";"un organisme public ou mixte";"14740";"Calvados";"Normandie";"84.11Z";"1-016698";"";"49.1264723726051";"-0.507043653986909"
"EMC";"ESPACE MARCEL CARNE";"En instruction";"un organisme public ou mixte";"91240";"Essonne";"Île-de-France";"90.04Z";"1-016714";"";"48.62032862260475";"2.330344794975325"
"Cathédrale de Chambéry";"ASSOCIATION DES AMIS DE L'ORGUE DE LA CATHEDRALE DE CHAMBERY";"En instruction";"une association de loi 1901 ou 1908";"73000";"Savoie";"Auvergne-Rhône-Alpes";"94.99Z";"1-016729";"";"45.61359108097623";"5.938557657509552"
"Maison des Arts et Loisirs - Ville de Laon";"COMMUNE DE LAON";"En instruction";"un organisme public ou mixte";"02000";"Aisne";"Hauts-de-France";"84.11Z";"1-016739";"";"49.63362612483618";"3.697823375971423"
"Théâtre de la Tête Noire";"THEATRE DE LA TETE NOIRE";"En instruction";"une association de loi 1901 ou 1908";"45770";"Loiret";"Centre-Val de Loire";"90.01Z";"1-016743";"";"47.95962004055289";"1.842161727233277"
"AUDITORIUM DU PALAIS DES CONGRES";"COMMUNE DE SAINT RAPHAEL";"En instruction";"un organisme public ou mixte";"83700";"Var";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-016744";"";"43.407391796775585";"6.774501162729764"
"Camping Méditerranée Plage";"LOISIRS 2000";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"34450";"Hérault";"Occitanie";"55.30Z";"1-016750";"";"43.33229526349381";"3.345727516177854"
"Eglise des Templiers";"COMMUNE DE SAINT RAPHAEL";"En instruction";"un organisme public ou mixte";"83700";"Var";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-016760";"";"43.407391796775585";"6.774501162729764"
"SALLE FELIX MARTIN";"COMMUNE DE SAINT RAPHAEL";"En instruction";"un organisme public ou mixte";"83700";"Var";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-016763";"";"43.407391796775585";"6.774501162729764"
"SALLE JACQUES BREL";"COMMUNE CHAMPS SUR MARNE";"En instruction";"un organisme public ou mixte";"77420";"Seine-et-Marne";"Île-de-France";"84.11Z";"1-016767";"";"48.86454381132328";"2.587887351998742"
"La Rampe";"COMMUNE D ECHIROLLES";"En instruction";"un organisme public ou mixte";"38130";"Isère";"Auvergne-Rhône-Alpes";"84.11Z";"1-016780";"";"45.137096859398895";"5.740711428394058"
"Stade Atlantique Bordeaux Métropole";"BORDEAUX METROPOLE";"En instruction";"un organisme public ou mixte";"33300";"Gironde";"Nouvelle-Aquitaine";"93.11Z";"1-016786";"";"44.843853243055406";"-0.630420855296093"
"SAUVAGE";"DO MI SI LA MI";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"56170";"Morbihan";"Bretagne";"55.30Z";"1-016789";"";"47.465703110519854";"-3.067865164291337"
"Prairies de la Mer";"CAMPING PRAIRIE DE LA MER";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"83310";"Var";"Provence-Alpes-Côte d'Azur";"55.30Z";"1-016790";"";"43.17204947344919";"6.452086562381315"
"CSC Geaorges TAICLET";"ASSOCIATION DES CENTRES SOCIAUX LUXOVIEN";"En instruction";"une association de loi 1901 ou 1908";"70300";"Haute-Saône";"Bourgogne-Franche-Comté";"82.11Z";"1-016794";"";"47.7438715206712";"6.289083986514926"
"Théâtre des Halles";"COMMUNE DE TESSY-BOCAGE";"En instruction";"un organisme public ou mixte";"50420";"Manche";"Normandie";"84.11Z";"1-016798";"";"48.92162734160459";"-1.075464564640887"
"Espace Mélane";"ASSOCIATION MELANE";"En instruction";"une association de loi 1901 ou 1908";"75018";"Paris";"Île-de-France";"94.99Z";"1-016826";"";"48.85055512228694";"2.37938717089219"
"Nous n'avons pas de lieu permanent, les spectacles seront joués dans des lieux partenaires ou festivals";"LE MEKONG";"En instruction";"une association de loi 1901 ou 1908";"93310";"Seine-Saint-Denis";"Île-de-France";"90.01Z";"1-016828";"";"48.88043623371721";"2.408440118802962"
"Site du Malsaucy";"DEPARTEMENT DU TERRITOIRE DE BELFORT";"En instruction";"un organisme public ou mixte";"90350";"Territoire de Belfort";"Bourgogne-Franche-Comté";"84.11Z";"1-016832";"";"47.652924693944044";"6.810204050573121"
"LE BAISER SALÉ";"LE BAISER SALE";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75001";"Paris";"Île-de-France";"56.30Z";"1-016846";"";"48.86957652370996";"2.325888016639641"
"Le Scarabée";"COMMUNE DE LA VERRIERE";"En instruction";"un organisme public ou mixte";"78320";"Yvelines";"Île-de-France";"84.11Z";"1-016866";"";"48.75602924770377";"1.967993086323565"
"SEW";"WART";"En instruction";"une association de loi 1901 ou 1908";"29600";"Finistère";"Bretagne";"90.01Z";"1-016875";"";"48.56714332289574";"-3.799807185329911"
"la maison de la parole";"LA MAISON DE LA PAROLE";"En instruction";"une association de loi 1901 ou 1908";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"94.99Z";"1-016879";"";"43.996639891561024";"4.845568850662445"
"la maison de la parole";"LA MAISON DE LA PAROLE";"En instruction";"une association de loi 1901 ou 1908";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"94.99Z";"1-016883";"";"43.996639891561024";"4.845568850662445"
"Espace Vauban";"HOTEL VAUBAN MUZY PERE & FILS";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"29200";"Finistère";"Bretagne";"55.10Z";"1-016885";"";"48.39613653842065";"-4.434275311752441"
"AUBERGE DE LA CAVERNE SCULPTEE";"ETABLISSEMENT ONILLON";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"49700";"Maine-et-Loire";"Pays-de-la-Loire";"56.10A";"1-016898";"";"47.2422325943687";"-0.192534603355788"
"la cour";"LA CHANDELLE VERTE";"En instruction";"";"35000";"Ille-et-Vilaine";"Bretagne";"56.30Z";"1-016907";"";"48.1313338944494";"-1.7398665480806"
"Espace culturel LA SCENE";"COMMUNE DE VAL-DE-MODER";"En instruction";"un organisme public ou mixte";"67350";"Bas-Rhin";"Grand-Est";"84.11Z";"1-016927";"";"48.887665976855835";"7.60583814886173"
"ECSVS";"CA DU PAYS DE GRASSE";"En instruction";"un organisme public ou mixte";"06550";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"84.11Z";"1-016938";"";"43.67214459880082";"6.888426460420208"
"La Nonna";"SYJOLY";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"94700";"Val-de-Marne";"Île-de-France";"70.10Z";"1-016949";"";"48.807350399224184";"2.464012204243567"
"Chapiteau La Favorita";"";"En instruction";"une association de loi 1901 ou 1908";"07140";"Ardèche";"Auvergne-Rhône-Alpes";"90.01Z";"1-016953";"";"44.45965973601332";"3.998370477759245"
"Théâtre Claude Levi-Strauss";"MUSEE DU QUAI BRANLY - JACQUES CHIRAC";"En instruction";"un organisme public ou mixte";"75007";"Paris";"Île-de-France";"91.03Z";"1-016970";"";"48.86349607695581";"2.301737287583633"
"Espace Georges Palante";"COMMUNE DE HILLION";"En instruction";"un organisme public ou mixte";"22120";"Côtes d'Armor";"Bretagne";"84.11Z";"1-016975";"";"48.47322467440676";"-2.72906424564405"
"Centre culturel de La Ville Robert";"COMMUNE DE PORDIC";"En instruction";"un organisme public ou mixte";"22590";"Côtes d'Armor";"Bretagne";"84.11Z";"1-016977";"";"48.54538340678023";"-2.877839895829212"
"LE DORTOIR DES MOINES";"COMMUNE DE SAINT BENOIT";"En instruction";"un organisme public ou mixte";"86280";"Vienne";"Nouvelle-Aquitaine";"84.11Z";"1-016987";"";"46.560523700175146";"0.368472167625393"
"Chez Kolkol";"ASSOCIATION KOLKOL";"En instruction";"une association de loi 1901 ou 1908";"97430";"La Réunion";"La Réunion";"74.90B";"1-016992";"";"-21.29991298395292";"55.51667782216619"
"";"OMEGA - K&B WAY";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"06000";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"56.30Z";"1-017001";"";"43.72368306630774";"7.321258346758294"
"Césaré, Centre national de création musicale";"C E S A R E";"En instruction";"une association de loi 1901 ou 1908";"51450";"Marne";"Grand-Est";"90.01Z";"1-017017";"";"49.31478696054258";"4.030697033506134"
"Théâtre Municipal de La Celle Saint-Cloud";"COMMUNE DE LA CELLE SAINT CLOUD";"En instruction";"un organisme public ou mixte";"78170";"Yvelines";"Île-de-France";"84.11Z";"1-017027";"";"48.83583887936638";"2.136426542893739"
"ESPACE ALYA";"CIE DE LA COURTE ECHELLE";"En instruction";"une association de loi 1901 ou 1908";"84000";"Essonne";"Île-de-France";"90.01Z";"1-017029";"";"48.68672693622185";"2.326661852485907"
"Locu teatrale";"";"En instruction";"une association de loi 1901 ou 1908";"20000";"Corse-du-Sud";"Corse";"94.99Z";"1-017032";"";"41.875752327644584";"8.585633835398102"
"La Reine Blanche";"LA REINE BLANCHE";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"75018";"Paris";"Île-de-France";"90.01Z";"1-017033";"";"48.9011472414796";"2.335171130235882"
"théâtre du passeur";"THEATRE DU PASSEUR";"En instruction";"une association de loi 1901 ou 1908";"72000";"Sarthe";"Pays-de-la-Loire";"90.01Z";"1-017055";"";"47.99832237368656";"0.236091424165445"
"La guinguette de la Vis (anciennement Auberge des Gorges de la Vis)";"BASTA";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"30120";"Gard";"Occitanie";"70.10Z";"1-017060";"";"43.885721982393505";"3.523514695944782"
"au Ch'ti bar à thèmes";"PODVIN VALENTIN";"En instruction";"";"62350";"Pas-de-Calais";"Hauts-de-France";"47.11B";"1-017081";"";"50.624611830701745";"2.564213492538332"
"Le Broadway";"L'EDEN";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"26800";"Drôme";"Auvergne-Rhône-Alpes";"93.29Z";"1-017092";"";"44.77794149969442";"4.94625632260107"
"Espace CirQ'";"ASSOCIATION CIRQ'ON-FLEX";"En instruction";"une association de loi 1901 ou 1908";"21000";"Côte-d'Or";"Bourgogne-Franche-Comté";"90.01Z";"1-017102";"";"47.30189046349938";"5.09705777611296"
"Centre diocésain";"ASSOCIATION DE HAUTE COMTE";"En instruction";"une association de loi 1901 ou 1908";"25000";"Doubs";"Bourgogne-Franche-Comté";"90.01Z";"1-017107";"";"47.30953561102635";"6.036162144254003"
"Les Boudoirs";"LES BOUDOIRS";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"69002";"Rhône";"Auvergne-Rhône-Alpes";"70.10Z";"1-017109";"";"45.764711956578246";"4.83048499174066"
"L'Amista";"EVENEMENT DU LITTORAL";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"83600";"Var";"Provence-Alpes-Côte d'Azur";"82.30Z";"1-017113";"";"43.53220812622657";"6.863046583195028"
"Théâtre des amants";"LE THEATRE DES AMANTS";"En instruction";"";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"90.02Z";"1-017152";"";"43.996639891561024";"4.845568850662445"
"Opéra Grand Avignon";"COMMUNAUTE D'AGGLOMERATION DU GRAND AVIGNON";"En instruction";"un organisme public ou mixte";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"90.04Z";"1-017168";"";"43.996639891561024";"4.845568850662445"
"L'Autre Scène Opéra Grand Avignon";"COMMUNAUTE D'AGGLOMERATION DU GRAND AVIGNON";"En instruction";"un organisme public ou mixte";"84270";"Vaucluse";"Provence-Alpes-Côte d'Azur";"90.04Z";"1-017171";"";"43.996639891561024";"4.845568850662445"
"Palais des Congrès Odyssea";"SEML SAINT JEAN ACTIVITES";"En instruction";"un organisme public ou mixte";"85160";"Vendée";"Pays-de-la-Loire";"70.10Z";"1-017172";"";"46.84760095034855";"-2.029547134292939"
"Espace culturel Jacques Brel";"COMMUNE DE MANTES LA VILLE";"En instruction";"un organisme public ou mixte";"78711";"Yvelines";"Île-de-France";"84.11Z";"1-017186";"";"48.98485883498749";"1.72726649322147"
"Bartelyum";"BARTELYUM";"En instruction";"";"35890";"Ille-et-Vilaine";"Bretagne";"56.30Z";"1-017198";"";"48.00732073579959";"-1.719121809640863"
"Espaces verts de La Tuilerie (salle de spectacle)";"MVPRODUCTIONS";"En instruction";"une association de loi 1901 ou 1908";"34600";"Hérault";"Occitanie";"90.01Z";"1-017202";"";"43.6144673283136";"3.10647968568852"
"GRANDS PRES";"COMMUNE DE VENDOME";"En instruction";"un organisme public ou mixte";"41100";"Loir-et-Cher";"Centre-Val de Loire";"84.11Z";"1-017203";"";"47.73248046453442";"1.216572303804019"
"Parvis Rochambeau";"COMMUNE DE VENDOME";"En instruction";"un organisme public ou mixte";"41100";"Loir-et-Cher";"Centre-Val de Loire";"84.11Z";"1-017204";"";"47.73248046453442";"1.216572303804019"
"GRANDS PRES";"COMMUNE DE VENDOME";"En instruction";"un organisme public ou mixte";"41100";"Loir-et-Cher";"Centre-Val de Loire";"84.11Z";"1-017205";"";"47.73248046453442";"1.216572303804019"
"Théâtre Transversal";"AGENCE DE FABRICATION PERPETUELLE";"En instruction";"une association de loi 1901 ou 1908";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"90.01Z";"1-017222";"";"43.996639891561024";"4.845568850662445"
"Communauté d'agglomération Territoires vendômois";"COMMUNAUTE D'AGGLOMERATION TERRITOIRES VENDOMOIS";"En instruction";"un organisme public ou mixte";"41100";"Loir-et-Cher";"Centre-Val de Loire";"84.11Z";"1-017231";"";"47.73248046453442";"1.216572303804019"
"Défonce de rire";"PREMIER ACTE";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"63000";"Puy-de-Dôme";"Auvergne-Rhône-Alpes";"90.02Z";"1-017235";"";"45.806639004171856";"3.162314136770307"
"Champs agricole.";"ECITON";"En instruction";"une association de loi 1901 ou 1908";"21450";"Haut-Rhin";"Grand-Est";"94.99Z";"1-017246";"";"47.97644275115325";"7.147755427133566"
"Kezaco";"KEZACO";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"71000";"Saône-et-Loire";"Bourgogne-Franche-Comté";"90.01Z";"1-017257";"";"46.25447319285287";"4.811214639068267"
"OCargo Aix en Provence";"MVA AIX";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"13290";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"70.10Z";"1-017266";"";"43.50427529519375";"5.562076358434457"
"LE KLUB";"PALM BEACH CLUB";"En instruction";"";"06400";"Alpes-Maritimes";"Provence-Alpes-Côte d'Azur";"56.30Z";"1-017269";"";"43.50629692028842";"7.057098593270103"
"La Souris Verte";"LA SOURIS VERTE";"En instruction";"un organisme public ou mixte";"88000";"Vosges";"Grand-Est";"90.01Z";"1-017283";"";"48.2342864667467";"6.549794971548164"
"Tiers Lieu du Carmel d'Avignon - La Respelid";"TIERS-LIEU DU CARMEL D'AVIGNON";"En instruction";"une association de loi 1901 ou 1908";"84000";"Vaucluse";"Provence-Alpes-Côte d'Azur";"94.99Z";"1-017297";"";"43.996639891561024";"4.845568850662445"
"Marseille";"F&CIE";"En instruction";"une association de loi 1901 ou 1908";"13008";"Bouches-du-Rhône";"Provence-Alpes-Côte d'Azur";"90.01Z";"1-017309";"";"43.28316518123701";"5.505335626354491"
"BAR AU GORILLE";"AU TROIS HUIT";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"05000";"Hautes-Alpes";"Provence-Alpes-Côte d'Azur";"56.30Z";"1-017314";"";"44.52063967352373";"5.977986183298479"
"Hôtel Le Domaine de l'Astragale";"GROUPE DRODE ET COMPAGNIE";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"83580";"Rhône";"Auvergne-Rhône-Alpes";"68.20B";"1-017320";"";"45.764711956578246";"4.83048499174066"
"Guinguette La Blanche Hermine";"JULE AURELIEN";"En instruction";"";"29840";"Finistère";"Bretagne";"56.30Z";"1-017322";"";"48.486085498205156";"-4.778661462776436"
"LES DOCKS";"REGIE D'EQUIPEMENTS CULTURELS";"En instruction";"un organisme public ou mixte";"46000";"Lot";"Occitanie";"90.01Z";"1-017334";"";"44.429127541545704";"1.504912036849355"
"Theatre Public de Montreuil";"THEATRE PUBLIC DE MONTREUIL";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"93100";"Seine-Saint-Denis";"Île-de-France";"90.01Z";"1-017335";"";"48.849391537265895";"2.419003508190377"
"Pôle Spectacle Vivant / Centre Culturel Jacques Rapahël-Leygues";"COMMUNE DE VILLENEUVE SUR LOT";"En instruction";"un organisme public ou mixte";"47300";"Lot-et-Garonne";"Nouvelle-Aquitaine";"84.11Z";"1-017336";"";"44.34730676986977";"0.633829857603665"
"Pôle Spectacle Vivant / Théâtre Georges-Leygues";"COMMUNE DE VILLENEUVE SUR LOT";"En instruction";"un organisme public ou mixte";"47300";"Lot-et-Garonne";"Nouvelle-Aquitaine";"84.11Z";"1-017340";"";"44.34730676986977";"0.633829857603665"
"Theatre Public de Montreuil";"THEATRE PUBLIC DE MONTREUIL";"En instruction";"une autre personne morale de droit privé (SA, SARL, EURL, etc.)";"93100";"Seine-Saint-Denis";"Île-de-France";"90.01Z";"1-017343";"";"48.849391537265895";"2.419003508190377"
"LE SANS RESERVE";"ASS SANS RESERVE";"En instruction";"une association de loi 1901 ou 1908";"24000";"Dordogne";"Nouvelle-Aquitaine";"90.01Z";"1-017349";"";"45.21019595700511";"0.688694454338207"
"Salle Cholé du Musée Pierre Noël";"CA DE SAINT-DIE-DES-VOSGES";"En instruction";"un organisme public ou mixte";"88100";"Vosges";"Grand-Est";"84.11Z";"1-017358";"";"48.26040298635241";"6.930332161688226"
"Théâtre Municipal";"COMMUNE DE CAUDRY";"En instruction";"un organisme public ou mixte";"59540";"Nord";"Hauts-de-France";"84.11Z";"1-017368";"";"50.1309561310891";"3.464868935454084"
"ESPACE GEORGES SADOUL";"CA DE SAINT-DIE-DES-VOSGES";"En instruction";"un organisme public ou mixte";"88100";"Vosges";"Grand-Est";"84.11Z";"1-017375";"";"48.26040298635241";"6.930332161688226"
"LA NEF";"CA DE SAINT-DIE-DES-VOSGES";"En instruction";"un organisme public ou mixte";"88100";"Vosges";"Grand-Est";"84.11Z";"1-017376";"";"48.26040298635241";"6.930332161688226"
"Le Manège";"COMMUNE DE GIVET";"En instruction";"un organisme public ou mixte";"08600";"Ardennes";"Grand-Est";"90.04Z";"1-017381";"";"50.056197442244034";"4.801068972437039"
"Festival La Nuit De l'Erdre";"LA NUIT DE L'ERDRE";"En instruction";"une association de loi 1901 ou 1908";"44390";"Loire-Atlantique";"Pays-de-la-Loire";"90.01Z";"1-017387";"";"47.429630384482024";"-1.428364849023695"
